ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0001932,regulation of protein phosphorylation,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0001932,regulation of protein phosphorylation,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0001932,regulation of protein phosphorylation,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0051171,regulation of nitrogen compound metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0060255,regulation of macromolecule metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0048523,negative regulation of cellular process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0048523,negative regulation of cellular process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0032268,regulation of cellular protein metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0032268,regulation of cellular protein metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0051171,regulation of nitrogen compound metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0060255,regulation of macromolecule metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0051248,negative regulation of protein metabolic process,GO:0010605,negative regulation of macromolecule metabolic process,GO:0009892,negative regulation of metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0051248,negative regulation of protein metabolic process,GO:0010605,negative regulation of macromolecule metabolic process,GO:0009892,negative regulation of metabolic process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0051248,negative regulation of protein metabolic process,GO:0010605,negative regulation of macromolecule metabolic process,GO:0060255,regulation of macromolecule metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0051248,negative regulation of protein metabolic process,GO:0051172,negative regulation of nitrogen compound metabolic process,GO:0009892,negative regulation of metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0051248,negative regulation of protein metabolic process,GO:0051172,negative regulation of nitrogen compound metabolic process,GO:0009892,negative regulation of metabolic process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0051248,negative regulation of protein metabolic process,GO:0051172,negative regulation of nitrogen compound metabolic process,GO:0051171,regulation of nitrogen compound metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0051248,negative regulation of protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0051171,regulation of nitrogen compound metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0051248,negative regulation of protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0060255,regulation of macromolecule metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0031400,negative regulation of protein modification process,GO:0032269,negative regulation of cellular protein metabolic process,GO:0051248,negative regulation of protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0009892,negative regulation of metabolic process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0048523,negative regulation of cellular process,GO:0048519,negative regulation of biological process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0031324,negative regulation of cellular metabolic process,GO:0048523,negative regulation of cellular process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0010563,negative regulation of phosphorus metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0001933,negative regulation of protein phosphorylation,GO:0042326,negative regulation of phosphorylation,GO:0045936,negative regulation of phosphate metabolic process,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:0001932,regulation of protein phosphorylation,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:0001932,regulation of protein phosphorylation,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:0001932,regulation of protein phosphorylation,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0051171,regulation of nitrogen compound metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:0001932,regulation of protein phosphorylation,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0060255,regulation of macromolecule metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:0001932,regulation of protein phosphorylation,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0051246,regulation of protein metabolic process,GO:0080090,regulation of primary metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:0001932,regulation of protein phosphorylation,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:0001932,regulation of protein phosphorylation,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:1902531,regulation of intracellular signal transduction,GO:0009966,regulation of signal transduction,GO:0010646,regulation of cell communication,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:1902531,regulation of intracellular signal transduction,GO:0009966,regulation of signal transduction,GO:0023051,regulation of signaling,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:0043408,regulation of MAPK cascade,GO:1902531,regulation of intracellular signal transduction,GO:0009966,regulation of signal transduction,GO:0048583,regulation of response to stimulus,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:1902532,negative regulation of intracellular signal transduction,GO:0009968,negative regulation of signal transduction,GO:0009966,regulation of signal transduction,GO:0010646,regulation of cell communication,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:1902532,negative regulation of intracellular signal transduction,GO:0009968,negative regulation of signal transduction,GO:0009966,regulation of signal transduction,GO:0023051,regulation of signaling,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:1902532,negative regulation of intracellular signal transduction,GO:0009968,negative regulation of signal transduction,GO:0009966,regulation of signal transduction,GO:0048583,regulation of response to stimulus,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0070373,negative regulation of ERK1 and ERK2 cascade,GO:0043409,negative regulation of MAPK cascade,GO:1902532,negative regulation of intracellular signal transduction,GO:0009968,negative regulation of signal transduction,GO:0010648,negative regulation of cell communication,GO:0010646,regulation of cell communication,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
